age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,anual_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,year_birth,monthly_income,number_children,remote_work
40,No,Unknown,804.0,Unknown,2.0,1,Unknown,0,4,Female,86.0,2,1,Research Scientist,4,Single,3314.25,22929.0,0,Yes,Unknown,20.0,4,4,,0.0,5,2,2,4,0,2,3,1983,276.19,,No
29,No,Unknown,1090.0,Sales,10.0,3,Unknown,0,4,Male,83.0,3,1,Sales Representative,2,Unknown,2297.0,17967.0,1,Yes,No,14.0,3,4,80.0,2.0,0,2,3,2,0,2,2,1994,191.42,,No
53,No,Unknown,346.0,Unknown,6.0,3,Unknown,769,4,Male,86.0,3,2,Laboratory Technician,4,Single,2450.0,10919.0,2,Yes,Unknown,17.0,3,4,,0.0,19,4,3,2,0,2,2,1970,204.17,,No
23,No,Travel Rarely,310.0,Research & Development,12.0,1,Medical,0,1,Male,79.0,4,1,Research Scientist,3,Single,3314.25,19630.0,1,Yes,Unknown,18.0,3,4,80.0,0.0,0,3,3,2,0,0,2,2000,276.19,,No
55,Yes,Unknown,725.0,Unknown,2.0,3,Medical,0,4,Male,78.0,3,2,Manager,1,Unknown,17421.96,21199.0,5,Yes,Yes,13.0,3,4,,1.0,24,2,3,5,0,1,4,1968,1451.83,,No
26,No,Travel Frequently,575.0,Unknown,1.0,2,Life Sciences,792,1,Female,71.0,1,1,Laboratory Technician,4,Unknown,3299.17,5288.0,3,Yes,No,14.0,3,1,80.0,1.0,0,2,3,2,0,2,0,1997,274.93,,Yes
34,No,Travel Rarely,182.0,Unknown,1.0,4,Unknown,797,2,Female,72.0,4,1,Research Scientist,4,Single,3314.25,13551.0,2,Yes,No,16.0,3,3,80.0,0.0,0,2,3,4,0,1,3,1989,276.19,,No
27,No,Unknown,829.0,Unknown,8.0,1,Marketing,800,3,Male,84.0,3,2,Sales Executive,4,Married,4342.0,24008.0,0,Yes,Unknown,19.0,3,2,,1.0,5,3,3,4,0,1,1,1996,361.83,,Yes
35,No,Travel Rarely,384.0,Unknown,8.0,4,Unknown,0,1,Female,72.0,3,1,Sales Representative,4,Unknown,2572.0,20317.0,1,Yes,No,16.0,3,2,,1.0,3,1,2,3,0,0,2,1988,214.33,,Yes
30,No,Travel Rarely,921.0,Unknown,18.0,3,Unknown,806,4,Male,38.0,1,1,Laboratory Technician,3,Married,3299.17,24375.0,3,Yes,No,21.0,0,3,,2.0,7,2,3,2,0,0,2,1993,274.93,,Yes
34,No,Unknown,1111.0,Unknown,8.0,2,Unknown,0,3,Female,93.0,3,2,Sales Executive,1,Unknown,6500.0,13305.0,5,Yes,No,17.0,3,2,,1.0,0,1,3,3,0,1,2,1989,541.67,,Yes
52,No,Travel Rarely,1325.0,Research & Development,25.0,4,Life Sciences,813,2,Female,82.0,3,2,Laboratory Technician,3,Unknown,3149.0,21821.0,8,Yes,Unknown,20.0,4,2,80.0,1.0,9,3,3,5,0,1,4,1971,262.42,,Yes
33,Yes,Travel Rarely,118.0,Unknown,16.0,3,Marketing,819,1,Female,69.0,3,2,Sales Executive,1,Single,5324.0,26507.0,5,Yes,Unknown,15.0,3,3,,0.0,0,3,3,3,0,0,2,1990,443.67,,No
35,No,Travel Rarely,1258.0,Research & Development,20.0,4,Unknown,0,2,Female,40.0,4,1,Research Scientist,3,Single,3314.25,13301.0,3,Yes,No,13.0,3,3,,0.0,7,0,3,2,0,2,2,1988,276.19,,No
28,Yes,Unknown,890.0,Unknown,2.0,4,Unknown,0,3,Male,65.99,3,1,Research Scientist,3,Single,4382.0,16374.0,6,Yes,No,17.0,3,4,,0.0,5,3,2,2,0,2,1,1995,365.17,,Yes
36,No,Travel Rarely,1041.0,Unknown,13.0,3,Human Resources,0,3,Male,36.0,3,1,Human Resources,2,Married,4706.75,25527.0,4,Yes,Unknown,13.0,3,2,,1.0,0,2,3,5,0,0,4,1987,392.23,,Yes
34,No,Travel Frequently,702.0,Research & Development,16.0,4,Unknown,838,3,Female,100.0,2,1,Research Scientist,4,Single,2553.0,8306.0,1,Yes,No,16.0,3,3,80.0,0.0,6,3,3,5,0,1,3,1989,212.75,,Yes
34,No,Unknown,829.0,Unknown,3.0,2,Unknown,847,3,Male,65.99,3,1,Human Resources,4,Unknown,4706.75,2243.0,0,Yes,Unknown,19.0,3,3,,1.0,4,1,1,3,0,0,2,1989,392.23,,No
44,No,Travel Rarely,625.0,Unknown,4.0,3,Unknown,852,4,Male,50.0,3,2,Healthcare Representative,2,Single,5933.0,5197.0,9,Yes,Unknown,12.0,3,4,80.0,0.0,10,2,2,5,0,2,3,1979,494.42,,Yes
32,No,Unknown,807.05,Unknown,13.0,4,Life Sciences,859,2,Male,73.0,3,2,Sales Executive,4,Divorced,4403.0,9250.0,2,Yes,Unknown,11.0,3,3,80.0,1.0,8,3,2,5,0,0,3,1991,366.92,,Yes
53,No,Unknown,661.0,Unknown,7.0,2,Unknown,0,1,Female,78.0,2,3,Sales Executive,4,Married,10934.0,20715.0,7,Yes,Yes,18.0,3,4,,1.0,35,3,3,5,0,0,4,1970,911.17,,No
22,No,Unknown,807.05,Unknown,1.0,2,Life Sciences,872,4,Male,65.99,2,2,Manufacturing Director,4,Unknown,7350.56,19146.0,6,Yes,Unknown,22.0,4,1,,2.0,4,2,1,2,0,2,2,2001,612.55,,No
44,No,Travel Rarely,986.0,Unknown,8.0,4,Life Sciences,874,1,Male,62.0,4,1,Laboratory Technician,4,Unknown,3299.17,5044.0,2,Yes,Yes,24.0,4,3,,1.0,10,2,2,3,0,0,2,1979,274.93,,No
35,Yes,Travel Frequently,807.05,Unknown,25.0,4,Life Sciences,881,4,Female,96.0,3,1,Research Scientist,2,Divorced,2022.0,16612.0,1,Yes,Unknown,19.0,3,1,,1.0,10,3,2,10,0,7,8,1988,168.5,,Yes
25,No,Unknown,583.0,Unknown,4.0,1,Unknown,885,3,Male,87.0,2,2,Sales Executive,1,Unknown,4256.0,18154.0,1,Yes,No,12.0,3,1,,0.0,5,1,4,5,0,0,3,1998,354.67,,No
49,No,Travel Rarely,1418.0,Unknown,1.0,3,Technical Degree,0,3,Female,36.0,3,1,Research Scientist,1,Unknown,3580.0,10554.0,2,Yes,No,16.0,3,2,,1.0,7,2,3,4,0,0,2,1974,298.33,,No
24,No,Non Travel,1269.0,Unknown,19.0,1,Life Sciences,888,1,Male,65.99,2,1,Laboratory Technician,4,Unknown,3299.17,10778.0,0,Yes,Unknown,17.0,3,4,,0.0,0,2,2,5,0,3,4,1999,274.93,,No
38,No,Travel Rarely,395.0,Sales,9.0,3,Marketing,893,2,Male,98.0,2,1,Sales Representative,2,Unknown,2899.0,12102.0,0,Yes,Unknown,19.0,3,4,80.0,1.0,3,3,3,2,0,1,2,1985,241.58,,Yes
29,Yes,Travel Rarely,341.0,Unknown,1.0,3,Medical,896,2,Female,48.0,2,1,Sales Representative,3,Unknown,2619.11,23522.0,6,Yes,Yes,19.0,3,3,80.0,3.0,5,3,3,3,0,0,2,1994,218.26,,No
43,No,Travel Frequently,807.05,Unknown,1.0,3,Life Sciences,902,4,Female,33.0,3,2,Healthcare Representative,4,Married,5562.0,21782.0,4,Yes,Unknown,13.0,3,2,80.0,1.0,12,2,2,5,0,2,2,1980,463.5,,Yes
28,No,Travel Rarely,821.0,Unknown,5.0,4,Medical,916,1,Male,98.0,3,2,Sales Executive,4,Single,6982.03,24252.0,1,Yes,Unknown,14.0,3,2,80.0,0.0,4,3,3,4,0,0,2,1995,581.84,,No
20,Yes,Travel Rarely,500.0,Unknown,2.0,3,Unknown,922,3,Female,49.0,2,1,Sales Representative,3,Single,2619.11,22052.0,1,Yes,Unknown,13.0,3,4,,0.0,2,3,2,2,0,0,2,2003,218.26,,Yes
47,No,Unknown,1454.0,Unknown,2.0,4,Life Sciences,925,4,Female,65.0,2,1,Sales Representative,4,Single,2619.11,13137.0,1,Yes,Yes,18.0,3,1,,0.0,3,3,2,3,0,1,2,1976,218.26,,Yes
22,Yes,Travel Rarely,617.0,Unknown,3.0,1,Life Sciences,0,2,Female,34.0,3,2,Manufacturing Director,3,Married,7350.56,10022.0,0,Yes,Yes,19.0,3,1,,1.0,4,3,4,3,0,0,2,2001,612.55,,Yes
28,No,Unknown,995.0,Unknown,9.0,3,Medical,930,3,Female,77.0,3,1,Research Scientist,3,Divorced,2377.0,9834.0,5,Yes,No,18.0,3,2,,1.0,6,2,3,2,0,2,2,1995,198.08,,Yes
39,Yes,Unknown,1122.0,Research & Development,6.0,3,Medical,0,4,Male,70.0,3,1,Laboratory Technician,1,Married,2404.0,4303.0,7,Yes,Unknown,21.0,4,4,,0.0,0,2,1,2,0,2,2,1984,200.33,,Yes
33,No,Travel Rarely,1198.0,Research & Development,1.0,4,Unknown,939,3,Male,100.0,2,1,Research Scientist,1,Single,2799.0,3339.0,3,Yes,Unknown,11.0,3,2,,0.0,0,1,3,3,0,0,2,1990,233.25,,No
36,No,Travel Rarely,188.0,Research & Development,7.0,4,Other,0,2,Male,65.0,3,1,Research Scientist,4,Single,3314.25,23293.0,2,Yes,Unknown,18.0,3,3,80.0,0.0,8,6,3,6,0,0,1,1987,276.19,,Yes
35,No,Travel Rarely,1219.0,Unknown,48.0,3,Unknown,975,3,Female,86.0,3,2,Sales Executive,3,Unknown,6982.03,6179.0,1,Yes,Unknown,16.0,3,2,,0.0,5,3,3,5,0,1,0,1988,581.84,,Yes
31,Yes,Unknown,335.0,Unknown,9.0,2,Medical,991,3,Male,46.0,2,1,Research Scientist,1,Single,3314.25,10322.0,0,Yes,Yes,22.0,4,1,,0.0,4,0,3,3,0,1,2,1992,276.19,,No
33,No,Travel Rarely,461.0,Unknown,13.0,1,Life Sciences,995,2,Female,53.0,3,1,Research Scientist,4,Single,3452.0,17241.0,3,Yes,Unknown,18.0,3,1,,0.0,5,4,3,3,0,0,2,1990,287.67,,No
27,No,Unknown,1134.0,Unknown,24.0,4,Unknown,1001,2,Female,37.0,3,1,Laboratory Technician,2,Married,2811.0,12086.0,9,Yes,No,14.0,3,2,,1.0,4,2,3,2,0,2,2,1996,234.25,,No
30,Yes,Travel Rarely,138.0,Unknown,22.0,3,Unknown,0,1,Female,48.0,3,1,Research Scientist,3,Married,3314.25,11539.0,4,Yes,Unknown,11.0,3,2,,0.0,0,2,0,5,0,0,1,1993,276.19,,Yes
24,No,Unknown,1206.0,Unknown,17.0,1,Medical,0,4,Female,41.0,2,2,Manufacturing Director,3,Divorced,4377.0,24117.0,1,Yes,No,15.0,3,2,,2.0,5,6,3,4,0,3,2,1999,364.75,,No
35,Yes,Travel Rarely,622.0,Research & Development,14.0,4,Other,1010,3,Male,39.0,2,1,Laboratory Technician,2,Divorced,3299.17,10074.0,1,Yes,Yes,24.0,4,4,80.0,1.0,5,2,1,4,0,0,2,1988,274.93,,No
30,Yes,Unknown,109.0,Unknown,5.0,3,Unknown,1017,2,Female,60.0,3,1,Laboratory Technician,2,Unknown,3299.17,25725.0,0,Yes,Unknown,17.0,3,1,,0.0,4,3,3,3,0,1,2,1993,274.93,,Yes
48,No,Travel Rarely,277.0,Research & Development,6.0,3,Unknown,1022,1,Male,97.0,2,2,Healthcare Representative,3,Unknown,4240.0,13119.0,2,Yes,No,13.0,3,4,,0.0,19,0,3,2,0,2,2,1975,353.33,,Yes
41,No,Travel Rarely,549.0,Unknown,7.0,2,Medical,0,4,Female,42.0,3,2,Manufacturing Director,3,Unknown,7350.56,23371.0,6,Yes,Unknown,14.0,3,2,,0.0,8,6,3,2,0,2,1,1982,612.55,,No
27,No,Unknown,1055.0,Research & Development,2.0,4,Unknown,1027,1,Female,47.0,3,2,Manufacturing Director,4,Unknown,4227.0,4658.0,0,Yes,Unknown,18.0,3,2,,1.0,0,2,0,3,0,2,2,1996,352.25,,Yes
35,No,Travel Rarely,802.0,Research & Development,10.0,3,Other,1028,2,Male,45.0,3,1,Laboratory Technician,4,Unknown,3917.0,9541.0,1,Yes,No,20.0,4,1,,1.0,3,4,2,3,0,1,2,1988,326.42,,No
26,Yes,Non Travel,265.0,Unknown,29.0,2,Medical,1037,2,Male,79.0,1,2,Sales Executive,1,Single,4969.0,21813.0,8,Yes,No,18.0,3,4,80.0,0.0,0,6,3,2,0,2,2,1997,414.08,,Yes
33,No,Non Travel,1038.0,Sales,8.0,1,Life Sciences,1044,2,Female,65.99,2,1,Sales Representative,4,Unknown,2619.11,21437.0,0,Yes,Unknown,19.0,3,4,,0.0,0,2,2,2,0,2,2,1990,218.26,,No
26,Yes,Unknown,342.0,Unknown,2.0,3,Life Sciences,1053,1,Male,57.0,3,1,Research Scientist,1,Married,2042.0,15346.0,6,Yes,Unknown,14.0,3,2,,1.0,6,2,3,3,0,1,2,1997,170.17,,Yes
38,No,Travel Frequently,1186.0,Unknown,3.0,4,Unknown,0,3,Male,44.0,3,1,Research Scientist,3,Unknown,2821.0,2997.0,3,Yes,No,16.0,3,1,,1.0,8,2,3,2,0,2,2,1985,235.08,,No
46,No,Unknown,430.0,Unknown,47.0,4,Medical,1069,4,Male,40.0,3,2,Research Director,4,Unknown,16089.84,21445.0,9,Yes,No,17.0,3,4,80.0,2.0,23,0,3,2,0,2,2,1977,1340.82,,Yes
20,Yes,Unknown,769.0,Unknown,9.0,3,Marketing,1077,4,Female,54.0,3,1,Sales Representative,4,Single,2619.11,17205.0,1,Yes,Yes,14.0,3,2,80.0,0.0,2,3,3,2,0,0,2,2003,218.26,,Yes
30,No,Unknown,1176.0,Unknown,20.0,3,Other,1084,2,Male,85.0,3,2,Manufacturing Director,1,Married,9957.0,9096.0,0,Yes,Unknown,15.0,3,3,,1.0,7,1,2,6,0,0,2,1993,829.75,,No
27,No,Non Travel,1277.0,Unknown,8.0,3,Unknown,1094,1,Male,87.0,1,1,Laboratory Technician,3,Married,3299.17,5869.0,1,Yes,Unknown,19.0,3,4,80.0,3.0,3,4,0,3,0,1,2,1996,274.93,,No
55,No,Unknown,1091.0,Unknown,2.0,1,Unknown,1096,4,Male,65.0,3,3,Manufacturing Director,2,Married,7350.56,15813.0,3,Yes,No,18.0,3,2,,1.0,23,4,3,3,0,1,2,1968,612.55,,Yes
33,No,Travel Rarely,654.0,Unknown,5.0,3,Life Sciences,1099,4,Male,34.0,2,3,Healthcare Representative,4,Unknown,7812.92,21214.0,4,Yes,No,15.0,3,3,,1.0,0,2,3,3,0,1,2,1990,651.08,,Yes
28,No,Unknown,895.0,Unknown,15.0,2,Life Sciences,1102,1,Male,50.0,3,1,Laboratory Technician,3,Unknown,2207.0,22482.0,1,Yes,No,16.0,3,4,,1.0,4,5,2,4,0,2,2,1995,183.92,,Yes
34,No,Unknown,618.0,Unknown,3.0,1,Life Sciences,1103,1,Male,45.0,3,2,Healthcare Representative,4,Unknown,7756.0,22266.0,0,Yes,No,17.0,3,3,,0.0,0,1,2,6,0,0,4,1989,646.33,,Yes
33,Yes,Unknown,1017.0,Unknown,25.0,3,Medical,1108,1,Male,55.0,2,1,Research Scientist,2,Single,3314.25,2993.0,4,Yes,Yes,20.0,4,2,,0.0,5,0,3,2,0,2,2,1990,276.19,,No
33,No,Unknown,970.0,Unknown,7.0,3,Life Sciences,1114,4,Female,30.0,3,2,Sales Executive,2,Married,6982.03,13401.0,0,Yes,No,17.0,3,3,80.0,1.0,4,3,3,3,0,0,2,1990,581.84,,No
21,No,Unknown,984.0,Unknown,1.0,1,Unknown,1131,4,Female,70.0,2,1,Research Scientist,2,Single,2070.0,25326.0,1,Yes,Yes,11.0,3,3,80.0,0.0,2,6,4,2,0,2,2,2002,172.5,,Yes
31,No,Travel Frequently,793.0,Unknown,20.0,3,Unknown,1135,3,Male,67.0,4,1,Sales Representative,4,Married,2791.0,21981.0,0,Yes,No,12.0,0,1,,1.0,3,4,3,2,0,2,2,1992,232.58,,Yes
35,No,Unknown,1182.0,Unknown,11.0,2,Marketing,0,4,Male,54.0,3,2,Sales Executive,4,Divorced,6982.03,18500.0,1,Yes,Unknown,11.0,3,4,,1.0,5,3,3,5,0,0,2,1988,581.84,,Yes
34,No,Unknown,1003.0,Unknown,2.0,2,Unknown,1140,4,Male,95.0,3,2,Manufacturing Director,3,Single,7350.56,15834.0,2,Yes,No,11.0,3,4,80.0,0.0,0,3,0,3,0,0,2,1989,612.55,,Yes
33,Yes,Unknown,603.0,Unknown,9.0,4,Unknown,1157,1,Female,77.0,3,2,Sales Executive,1,Single,8224.0,18385.0,0,Yes,Unknown,17.0,3,1,,0.0,6,3,3,5,0,0,3,1990,685.33,,No
31,Yes,Unknown,874.0,Research & Development,15.0,3,Medical,1160,3,Male,72.0,3,1,Laboratory Technician,3,Unknown,2610.0,6233.0,1,Yes,No,12.0,3,3,,1.0,0,5,2,2,0,2,2,1992,217.5,,Yes
37,No,Travel Rarely,367.0,Unknown,25.0,2,Unknown,1161,3,Female,52.0,2,2,Healthcare Representative,4,Unknown,5731.0,17171.0,7,Yes,No,13.0,3,3,,2.0,9,2,3,6,0,1,3,1986,477.58,,Yes
27,No,Travel Rarely,199.0,Unknown,6.0,3,Unknown,1162,4,Male,55.0,2,1,Research Scientist,3,Married,2539.0,7950.0,1,Yes,No,13.0,0,3,,1.0,4,0,3,4,2,2,2,1996,211.58,,Yes
35,No,Travel Frequently,807.05,Unknown,4.0,4,Other,1185,4,Male,65.99,2,1,Laboratory Technician,4,Married,2376.0,26537.0,1,Yes,Unknown,13.0,3,2,,1.0,2,2,4,2,0,2,2,1988,198.0,,Yes
56,No,Unknown,718.0,Unknown,4.0,4,Unknown,0,4,Female,92.0,3,2,Manager,1,Divorced,17421.96,18575.0,4,Yes,No,13.0,3,4,,1.0,28,2,3,5,0,4,2,1967,1451.83,,Yes
45,No,Unknown,1457.0,Research & Development,7.0,3,Medical,1195,1,Female,83.0,3,1,Research Scientist,3,Unknown,3314.25,20100.0,4,Yes,Yes,19.0,3,3,,1.0,0,2,0,3,0,0,2,1978,276.19,,Yes
20,No,Travel Rarely,805.0,Unknown,3.0,3,Unknown,0,1,Male,87.0,2,1,Laboratory Technician,3,Single,3299.17,12828.0,1,Yes,Unknown,12.0,3,1,,0.0,2,2,2,2,0,1,2,2003,274.93,,Yes
50,No,Travel Frequently,1421.0,Unknown,2.0,3,Unknown,0,4,Female,30.0,3,4,Manager,1,Unknown,17421.96,9490.0,2,Yes,No,22.0,4,3,80.0,1.0,0,3,0,2,0,2,2,1973,1451.83,,Yes
46,No,Unknown,1450.0,Unknown,15.0,2,Life Sciences,1217,4,Male,52.0,3,2,Research Director,2,Unknown,19081.0,10849.0,5,Yes,Unknown,11.0,3,1,,1.0,25,2,3,4,0,0,3,1977,1590.08,,Yes
32,No,Unknown,116.0,Unknown,13.0,3,Other,1234,3,Female,77.0,2,1,Laboratory Technician,2,Married,2743.0,7331.0,1,Yes,No,20.0,4,3,80.0,1.0,2,2,3,2,0,2,2,1991,228.58,,Yes
35,No,Unknown,1212.0,Unknown,8.0,2,Unknown,0,3,Female,78.0,2,3,Sales Executive,4,Married,6982.03,13755.0,4,Yes,Unknown,11.0,3,2,,1.0,16,6,2,13,0,4,12,1988,581.84,,No
29,No,Unknown,1010.0,Unknown,1.0,3,Life Sciences,0,1,Female,97.0,3,1,Research Scientist,4,Divorced,3760.0,5598.0,1,Yes,No,15.0,3,1,,3.0,3,5,0,3,0,1,2,1994,313.33,,Yes
21,Yes,Travel Frequently,807.05,Unknown,10.0,2,Unknown,0,1,Female,45.0,2,1,Laboratory Technician,3,Unknown,3299.17,25308.0,1,Yes,Unknown,20.0,4,3,,0.0,2,2,1,2,0,2,2,2002,274.93,,Yes
34,No,Travel Rarely,131.0,Unknown,2.0,3,Marketing,0,3,Female,86.0,3,2,Sales Executive,1,Unknown,4538.0,6039.0,0,Yes,Unknown,12.0,3,4,,0.0,4,3,3,3,0,0,2,1989,378.17,,Yes
28,No,Unknown,791.0,Unknown,1.0,4,Medical,1286,4,Male,44.0,3,1,Laboratory Technician,3,Single,3299.17,6842.0,0,Yes,Yes,11.0,3,3,80.0,0.0,0,2,2,4,0,0,2,1995,274.93,,No
35,No,Travel Rarely,735.0,Unknown,6.0,1,Life Sciences,1291,3,Male,66.0,3,1,Research Scientist,3,Married,3314.25,6020.0,0,Yes,Yes,14.0,0,4,80.0,0.0,4,3,3,3,0,2,2,1988,276.19,,No
28,No,Travel Frequently,193.0,Unknown,2.0,3,Life Sciences,0,4,Male,52.0,2,1,Laboratory Technician,4,Married,3867.0,14222.0,1,Yes,Unknown,12.0,3,2,,1.0,0,2,3,2,0,2,2,1995,322.25,,No
28,No,Travel Rarely,640.0,Unknown,1.0,3,Technical Degree,1301,4,Male,84.0,3,1,Research Scientist,1,Single,2080.0,4732.0,2,Yes,Unknown,11.0,3,2,,0.0,5,2,2,3,0,1,2,1995,173.33,,No
25,No,Unknown,266.0,Research & Development,1.0,3,Medical,1303,4,Female,40.0,3,1,Research Scientist,2,Single,2096.0,18830.0,1,Yes,Unknown,18.0,3,4,80.0,0.0,0,3,2,2,0,2,1,1998,174.67,,No
58,No,Unknown,848.0,Unknown,23.0,4,Life Sciences,1308,1,Male,88.0,3,1,Research Scientist,3,Unknown,3314.25,26076.0,1,Yes,Unknown,12.0,3,4,,2.0,0,3,3,2,0,2,2,1965,276.19,,Yes
39,Yes,Unknown,807.05,Unknown,23.0,3,Medical,0,3,Male,93.0,3,1,Research Scientist,1,Single,3904.0,22154.0,0,Yes,Unknown,13.0,3,1,,0.0,6,2,3,5,0,0,3,1984,325.33,,No
30,No,Travel Rarely,1138.0,Unknown,6.0,3,Technical Degree,1311,1,Female,48.0,2,2,Laboratory Technician,4,Married,4627.0,23631.0,0,Yes,No,12.0,3,1,,1.0,10,6,3,9,0,6,7,1993,385.58,,Yes
50,No,Unknown,807.05,Unknown,46.0,3,Life Sciences,1317,4,Female,43.0,3,4,Research Director,1,Married,16089.84,22422.0,4,Yes,Unknown,11.0,3,2,80.0,0.0,0,2,0,3,0,1,2,1973,1340.82,,Yes
41,No,Unknown,256.0,Unknown,10.0,2,Medical,1329,3,Male,40.0,1,2,Sales Executive,2,Single,6982.03,22074.0,1,Yes,No,13.0,3,1,,0.0,19,4,3,19,0,11,9,1982,581.84,,Yes
31,Yes,Unknown,807.05,Unknown,1.0,3,Unknown,1331,4,Female,54.0,3,1,Sales Representative,2,Unknown,2302.0,8319.0,1,Yes,Yes,11.0,3,1,80.0,0.0,0,2,4,3,0,2,2,1992,191.83,,No
44,Yes,Unknown,935.0,Unknown,3.0,3,Life Sciences,1333,1,Male,89.0,3,1,Laboratory Technician,1,Unknown,3299.17,14669.0,4,Yes,No,12.0,0,3,,0.0,10,4,4,3,0,1,2,1979,274.93,,Yes
40,No,Non Travel,458.0,Research & Development,16.0,2,Unknown,0,3,Male,74.0,3,1,Research Scientist,3,Divorced,3314.25,8532.0,9,Yes,No,16.0,3,2,,1.0,6,0,3,4,0,0,0,1983,276.19,,Yes
25,No,Travel Rarely,882.0,Research & Development,19.0,1,Medical,1358,4,Male,67.0,3,1,Laboratory Technician,4,Married,3299.17,9075.0,3,Yes,Unknown,11.0,3,3,,3.0,0,6,2,3,0,1,2,1998,274.93,,No
40,No,Travel Rarely,329.0,Unknown,1.0,4,Life Sciences,1361,2,Male,88.0,3,1,Laboratory Technician,2,Unknown,3299.17,6762.0,3,Yes,No,22.0,4,3,80.0,1.0,7,3,3,4,0,0,3,1983,274.93,,Yes
51,No,Travel Rarely,807.05,Unknown,11.0,2,Technical Degree,0,4,Female,82.0,2,4,Manufacturing Director,2,Unknown,7350.56,24439.0,3,Yes,No,16.0,3,2,80.0,0.0,0,1,2,5,0,0,3,1972,612.55,,Yes
27,No,Travel Frequently,793.0,Unknown,2.0,1,Life Sciences,1371,4,Male,43.0,1,2,Sales Executive,4,Single,5071.0,20392.0,3,Yes,No,20.0,4,2,,0.0,0,3,3,6,0,0,0,1996,422.58,,No
35,Yes,Unknown,662.0,Unknown,18.0,4,Marketing,1380,4,Female,67.0,3,2,Sales Executive,3,Married,6982.03,23288.0,0,Yes,Unknown,18.0,3,3,,1.0,5,0,2,4,0,3,2,1988,581.84,,Yes
38,No,Unknown,693.0,Unknown,7.0,3,Unknown,0,4,Male,57.0,4,1,Research Scientist,3,Divorced,3314.25,15748.0,1,Yes,No,11.0,3,4,,3.0,4,2,3,4,0,0,3,1985,276.19,,Yes
31,Yes,Unknown,807.05,Unknown,22.0,4,Unknown,1389,4,Male,98.0,3,2,Manufacturing Director,3,Married,7350.56,21057.0,1,Yes,Unknown,15.0,3,4,,2.0,10,3,2,10,0,6,7,1992,612.55,,Yes
51,No,Unknown,541.0,Unknown,2.0,3,Unknown,0,2,Male,52.0,3,3,Sales Executive,2,Unknown,10596.0,15395.0,2,Yes,Unknown,11.0,3,2,,0.0,14,5,3,4,0,3,2,1972,883.0,,Yes
41,No,Unknown,1200.0,Unknown,22.0,3,Unknown,1392,4,Female,75.0,3,2,Research Scientist,4,Unknown,5467.0,13953.0,3,Yes,Unknown,14.0,3,1,,2.0,12,4,2,6,0,3,3,1982,455.58,,No
32,No,Unknown,499.0,Unknown,2.0,1,Marketing,1396,3,Male,36.0,3,2,Sales Executive,2,Married,6982.03,20497.0,0,Yes,Yes,13.0,3,1,,3.0,4,3,2,3,0,1,2,1991,581.84,,Yes
25,No,Travel Rarely,1372.0,Unknown,18.0,1,Life Sciences,0,1,Male,93.0,4,2,Sales Executive,3,Married,6982.03,12477.0,2,Yes,No,11.0,3,2,80.0,0.0,6,3,2,3,0,1,2,1998,581.84,,No
27,No,Unknown,807.05,Unknown,10.0,3,Marketing,1403,4,Female,98.0,2,2,Sales Executive,4,Married,5769.0,7100.0,1,Yes,Yes,11.0,3,4,80.0,0.0,0,3,3,6,2,4,4,1996,480.75,,Yes
27,Yes,Travel Rarely,807.05,Unknown,22.0,4,Life Sciences,1405,4,Female,51.0,3,1,Research Scientist,3,Single,2394.0,25681.0,1,Yes,Yes,13.0,0,4,,0.0,8,2,3,8,0,7,7,1996,199.5,,Yes
37,No,Unknown,1462.0,Unknown,11.0,3,Medical,1411,1,Female,94.0,3,1,Laboratory Technician,3,Single,3629.0,19106.0,4,Yes,No,18.0,3,1,80.0,0.0,8,6,3,3,0,0,2,1986,302.42,,Yes
35,No,Travel Frequently,200.0,Unknown,18.0,2,Life Sciences,1412,3,Male,60.0,3,3,Manufacturing Director,4,Unknown,9362.0,19944.0,2,Yes,No,11.0,3,3,,0.0,10,2,3,2,0,2,2,1988,780.17,,Yes
25,No,Unknown,949.0,Unknown,1.0,3,Unknown,1415,1,Male,81.0,3,1,Laboratory Technician,4,Unknown,3229.0,4910.0,4,Yes,No,11.0,3,2,,1.0,7,2,2,3,0,0,2,1998,269.08,,Yes
30,No,Unknown,807.05,Unknown,7.0,4,Marketing,1428,4,Female,73.0,3,2,Sales Executive,1,Divorced,6982.03,12761.0,7,Yes,No,14.0,3,2,80.0,2.0,0,3,3,3,0,0,2,1993,581.84,,Yes
31,No,Unknown,182.0,Research & Development,8.0,3,Life Sciences,0,1,Female,93.0,3,4,Research Director,2,Unknown,16422.0,8847.0,3,Yes,No,11.0,3,3,,0.0,0,3,4,3,0,1,0,1992,1368.5,,Yes
36,No,Unknown,329.0,Unknown,16.0,4,Marketing,1436,3,Female,98.0,2,2,Sales Executive,1,Unknown,5647.0,13494.0,4,Yes,No,13.0,3,1,80.0,2.0,11,3,2,3,0,0,2,1987,470.58,,No
